brand,description,pricecurrency,price,title,collection_name,collection_url,url,images_dir,s3_dir
Nike,"- Nike Air Max TW ""WHITE/UNIVERSITY RED-WHITE-BLACK""- Colour: Red/White/Black- Stylecode: DQ0296-104",EUR,59.95,Air Max TW University Red,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/air-max-tw-white-university-red-white-black,data/raw/sneakerbaas/category-kids/images/nike/air max tw university red,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/nike/air max tw university red
New Balance,"- New Balance 550 ""Marina""- Colour: White / Blue / grey- Stijlcode: GSB550WA",EUR,109.95,550 Marina,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-19,data/raw/sneakerbaas/category-kids/images/new balance/550 marina,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 marina
Reebok Classics,"- Reebok Cardi B Club C V2 ""mars red""- Colour: Red- Stylecode: GX9735",EUR,24.99,Cardi B Club C Red,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/cardi-b-club-c-v2-mars-red,data/raw/sneakerbaas/category-kids/images/reebok classics/cardi b club c red,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/reebok classics/cardi b club c red
New Balance,"- New Balance 550 ""astro dust""- Colour: White/Red- Stijlcode: GSB550TF",EUR,79.99,550 astro dust,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-18,data/raw/sneakerbaas/category-kids/images/new balance/550 astro dust,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 astro dust
New Balance,- New Balance GSB550WW ''White''- Colour: White- Stijlcode: GSB550WW,EUR,89.99,550 WHITE,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-14,data/raw/sneakerbaas/category-kids/images/new balance/550 white,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 white
Vans,"- Vans Sk8 Mid Reissue Kids ""Brown""- Colour: Brown / White / Pink- Stijlcode: VN0A5KROBF01",EUR,59.95,Sk8 Mid Kids Brown,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/sk8-mid-reissue-kids-brown,data/raw/sneakerbaas/category-kids/images/vans/sk8 mid kids brown,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/vans/sk8 mid kids brown
Nike,Stylecode: FN7788-100,EUR,49.99,Blazer Mid Next Nature White,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/blazer-mid-next-nature-white,data/raw/sneakerbaas/category-kids/images/nike/blazer mid next nature white,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/nike/blazer mid next nature white
Nike,"- Nike Air Max TW ""BLACK/WHITE-BLACK-WHITE""- Colour: Black / White / Grey- Stijlcode: DQ0296-001",EUR,59.95,Air Max TW,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/air-max-tw-black-white-black-white,data/raw/sneakerbaas/category-kids/images/nike/air max tw,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/nike/air max tw
New Balance,"- New Balance 530 ""White""- Colour: White/Pink- Stijlcode: GR530ZP M",EUR,89.99,530 White,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/530-white-1,data/raw/sneakerbaas/category-kids/images/new balance/530 white,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/530 white
Nike,"- Nike Air Max Motif Next Nature ""WHITE/UNIVERSITY RED-PURE PLATINUM""- Colour: White/Red- Stijlcode: FJ4671-100",EUR,49.95,Air Max Motif UNIVERSITY RED,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/air-max-motif-next-nature-white-university-red-pure-platinum,data/raw/sneakerbaas/category-kids/images/nike/air max motif university red,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/nike/air max motif university red
Nike,"- NIKE AIR MAX 90 GS ""BLACK/HABANERO-SMOKE GREY-LT ""- Colour: Black/Red- Stijlcode: DX9272-001",EUR,89.99,Air Max 90 GS HABANERO,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/nike-air-max-90-gs-black-habanero-smoke-grey-lt,data/raw/sneakerbaas/category-kids/images/nike/air max 90 gs habanero,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/nike/air max 90 gs habanero
New Balance,- New Balance GC2002BK ''Black''- Colour: Black / White- Stijlcode: GC2002BK,EUR,99.95,2002 BLACK,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/2002-black-1,data/raw/sneakerbaas/category-kids/images/new balance/2002 black,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/2002 black
New Balance,"- New Balance 2002 ""ECLIPSE""- Colour: Blue/White- Stijlcode: PV2002SF",EUR,94.95,2002 ECLIPSE,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/2002-eclipse,data/raw/sneakerbaas/category-kids/images/new balance/2002 eclipse,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/2002 eclipse
Vans,"- Vans UY Old Skool ""LOGO BLKBU""- Colour: Blue/Black/Black-White checkers- Stijlcode: VN000W9TY611M",EUR,49.99,UY Old Skool LOGO BLKBU,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/uy-old-skool-logo-blkbu,data/raw/sneakerbaas/category-kids/images/vans/uy old skool logo blkbu,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/vans/uy old skool logo blkbu
Jordan,"- Air Jordan 6 Retro GS ""WHITE/DUTCH BLUE-CITRON TINT-BLACK""- Colour: White / Blue / Yellow- Stijlcode: DM9045-100",EUR,99.99,Air Jordan 6 Retro GS Dutch Blue,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/air-jordan-6-retro-white-dutch-blue-citron-tint-black,data/raw/sneakerbaas/category-kids/images/jordan/air jordan 6 retro gs dutch blue,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/jordan/air jordan 6 retro gs dutch blue
Reebok Classics,"- Reebok CLUB C CARDI V2 ""ultima purple""- Colour: Blue/Purple- Stylecode: GX9737",EUR,24.99,CLUB C CARDI Purple,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/club-c-cardi-v2-ultima-purple-1,data/raw/sneakerbaas/category-kids/images/reebok classics/club c cardi purple,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/reebok classics/club c cardi purple
New Balance,"- New Balance 550 ""Lavender""- Colour: White / Purple / Grey- Stijlcode: GSB550WK",EUR,109.95,550 Lavender,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-16,data/raw/sneakerbaas/category-kids/images/new balance/550 lavender,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 lavender
New Balance,"- New Balance 550 ""Marina""- Colour: White / Blue / grey- Stijlcode: PSB550WA",EUR,99.95,550 PS Marina,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-12,data/raw/sneakerbaas/category-kids/images/new balance/550 ps marina,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 ps marina
New Balance,"- New Balance 2002 ""PINK SAND""- Colour: Pink/White- Stijlcode: PV2002SK",EUR,94.95,2002 PINK SAND,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/2002-pink-sand-1,data/raw/sneakerbaas/category-kids/images/new balance/2002 pink sand,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/2002 pink sand
Vans,"- Vans UY SK8-Hi Zip ""CMSW BLACK""- Colour: Black/camo-Stijlcode: VN0005VSBLK1M",EUR,49.99,UY SK8-Hi Zip CMSW BLACK,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/uy-sk8-hi-zip-cmsw-black,data/raw/sneakerbaas/category-kids/images/vans/uy sk8-hi zip cmsw black,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/vans/uy sk8-hi zip cmsw black
New Balance,"- New Balance 2002 ""TIMBERWOLF""- Colour:  Beige/Creme/Brown- Stijlcode: GC2002SI",EUR,94.95,2002 TIMBERWOLF,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/2002-timberwolf-1,data/raw/sneakerbaas/category-kids/images/new balance/2002 timberwolf,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/2002 timberwolf
New Balance,"- New Balance 550 ""Vintage Teal""- Colour: White/Green- Stijlcode: PSB550TA",EUR,79.99,550 Vintage Teal,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-10,data/raw/sneakerbaas/category-kids/images/new balance/550 vintage teal,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 vintage teal
Nike,"- Nike Air Max TW ""WHITE/RACER BLUE-CONCORD-PURE PLATINUM""- Colour: White/Blue/Black- Stylecode: DQ0296-105",EUR,59.95,Air Max TW Racer Blue,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/air-max-tw-white-racer-blue-concord-pure-platinum,data/raw/sneakerbaas/category-kids/images/nike/air max tw racer blue,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/nike/air max tw racer blue
adidas Originals,"- adidas Forum Low x André Saraiva ""ftwr white""- Colour: White/Blue- Stijlcode: HP6280",EUR,39.99,Forum Low x André Saraiva,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/forum-low-x-andre-saraiva-ftwr-white,data/raw/sneakerbaas/category-kids/images/adidas originals/forum low x andré saraiva,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/adidas originals/forum low x andré saraiva
Vans,"- Vans TD Old Skool V ""CTHR CHBD MB""- Colour: Blue/White- Stijlcode: VN0A38HDH7O1M",EUR,59.95,TD Old Skool BLUE,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/uy-old-skool-v-cthr-chbd-mblu,data/raw/sneakerbaas/category-kids/images/vans/td old skool blue,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/vans/td old skool blue
New Balance,- New Balance PV2002BK ''Black''- Colour: Black / White- Stijlcode: PV2002BK,EUR,94.95,2002 BLACK,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/2002-black,data/raw/sneakerbaas/category-kids/images/new balance/2002 black,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/2002 black
New Balance,"- New Balance 550 ""WHITE""- Colour: White/Pink- Stijlcode: PSB550CD",EUR,79.99,550 PINKWHITE,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-11,data/raw/sneakerbaas/category-kids/images/new balance/550 pinkwhite,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 pinkwhite
New Balance,"- New Balance 550 ""Orange Sea""- Colour: White / Blue / Orange- Stijlcode: GSB550WB",EUR,109.95,550 Orange Sea,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-15,data/raw/sneakerbaas/category-kids/images/new balance/550 orange sea,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 orange sea
New Balance,"- New Balance 2002 ""TIMBERWOLF""- Colour: Brown/Beige- Stijlcode: GC2002SI",EUR,99.95,2002 TIMBERWOLF,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/2002-timberwolf,data/raw/sneakerbaas/category-kids/images/new balance/2002 timberwolf,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/2002 timberwolf
New Balance,"- New Balance 2002 ""ECLIPSE"" Navy - Colour: Grey / Blue / Silver - Stijlcode: GC2002SF",EUR,99.95,2002 ECLIPSE,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/2002-eclipse-2,data/raw/sneakerbaas/category-kids/images/new balance/2002 eclipse,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/2002 eclipse
New Balance,"- New Balance 550 ""WHITE""- Colour: White/Yellow/Purple- Stijlcode: PSB550TG",EUR,79.99,550 WHITE,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-7,data/raw/sneakerbaas/category-kids/images/new balance/550 white,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 white
New Balance,"- New Balance 550 PS ""Orange Sea""- Colour: White / Blue / Orange- Stijlcode: PSB550WB",EUR,99.95,550 PS Orange Sea,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-9,data/raw/sneakerbaas/category-kids/images/new balance/550 ps orange sea,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 ps orange sea
New Balance,"- New Balance 2002 ""SLATE GREY""- Colour: Grey/Black- Stijlcode: GC2002SG",EUR,99.95,2002 SLATE GREY,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/2002-slate-grey-1,data/raw/sneakerbaas/category-kids/images/new balance/2002 slate grey,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/2002 slate grey
New Balance,"- New Balance 550 ""pink haze""- Colour: White/Pink- Stijlcode: GSB550CD",EUR,79.99,550 pink haze,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/550-white-20,data/raw/sneakerbaas/category-kids/images/new balance/550 pink haze,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/new balance/550 pink haze
Vans,"- Old Skool ""Powder Pink""- Colour: Pink/White- Stylecode: VN000W9T9AL",EUR,39.99,Old Skool Powder Pink,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/uy-old-skool-powder-pink,data/raw/sneakerbaas/category-kids/images/vans/old skool powder pink,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/vans/old skool powder pink
nike,"- Nike Waffle One ""Phanton""- SKU: DC0480-005- Colors: Blue / Black",EUR,39.99,Waffle One Phanton,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/nike-waffle-one-phanton-1,data/raw/sneakerbaas/category-kids/images/nike/waffle one phanton,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/nike/waffle one phanton
Nike,"- Nike Air Max Motif ""WHITE""- SKU: DH9388-101- Colors: Grey / Blue / Pink",EUR,59.99,Air Max Motif WHITE,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/air-max-motif-white,data/raw/sneakerbaas/category-kids/images/nike/air max motif white,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/nike/air max motif white
Karhu,"- Karhu Albatross 82 ""Deep Navy""- Colour: Blue/Deep navy- Stijlcode: F808005",EUR,29.99,Albatross 82 Navy,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/albatross-82-deep-navy,data/raw/sneakerbaas/category-kids/images/karhu/albatross 82 navy,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/karhu/albatross 82 navy
Adidas Originals,"- Adidas Nizza x André Saraiva ""Pantone""- Colour: Pink/White- Stijlcode: GZ1757",EUR,29.99,Nizza Pantone,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/nizza-x-andre-saraiva-pantone-1,data/raw/sneakerbaas/category-kids/images/adidas originals/nizza pantone,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/adidas originals/nizza pantone
Vans,"- UY SK8-Mid Reissue V ""CTHR CHB""- Colour: Blue/White- Stylecode: VN0A38HHBD21",EUR,39.99,SK8-Mid Checkerboard,category-kids,https://www.sneakerbaas.com/collections/sneakers/category-kids,https://www.sneakerbaas.com/collections/sneakers/products/uy-sk8-mid-reissue-v-cthr-chb,data/raw/sneakerbaas/category-kids/images/vans/sk8-mid checkerboard,s3://sneakers-ml/data/raw/sneakerbaas/category-kids/images/vans/sk8-mid checkerboard
