brand,description,pricecurrency,price,title,collection_name,collection_url,url,photos_path,s3_path
sergio tacchini,"- Sergio Tacchini Y2K Runner ""Humus""- Colour: Beige / Black / Grey- Stijlcode: TSTU0014S_U023 3524",EUR,119.95,Y2K Runner Humus,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/y2k-runner-humus,data/sneakerbaas/category-men/photos/sergio tacchini/Y2K Runner Humus,
puma sportstyle,- Puma Suede x RipnDip- Colour: Black / Green / White- Stijlcode: 393872-01 *Shipment of this product can take up to 5 business days*,EUR,89.95,SUEDE x RIPNDIP,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/suede-ripndip,data/sneakerbaas/category-men/photos/puma sportstyle/SUEDE x RIPNDIP,
saucony,"- Saucony Shadow 6000 ""Brown / White""- Colour: Brown / Beige / White- Stijlcode: S70775-1",EUR,154.95,Shadow 6000 Brown,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-brown-white,data/sneakerbaas/category-men/photos/saucony/Shadow 6000 Brown,
sergio tacchini,"- Sergio Tacchini Y2K Runner ""Purple""- Colour: White / Purple / Black- Stijlcode: TSTU0014S_U023 3523",EUR,119.95,Y2K Runner Purple,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/y2k-runner-unknown-2,data/sneakerbaas/category-men/photos/sergio tacchini/Y2K Runner Purple,
nike,"- Nike Full Force Low ""Mystic Red""- Colour: White / Black / Red- Stijlcode: FB1362-102",EUR,99.95,Full Force Low Mystic Red,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/full-force-low-mystic-red,data/sneakerbaas/category-men/photos/nike/Full Force Low Mystic Red,
kangaroos,"- KangaROOS GAME LO ""black/white""- Colour: Black / White- Stijlcode:   602001-000-5700",EUR,149.95,Game Lo Panda,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/game-lo-black-white,data/sneakerbaas/category-men/photos/kangaroos/Game Lo Panda,
karhu,"- Karhu Fusion XC ""Dark Forest""- Colour: Grey / Blue / Green- Stijlcode: F830007",EUR,169.95,Fusion XC Dark Forest,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-xc-dark-forest,data/sneakerbaas/category-men/photos/karhu/Fusion XC Dark Forest,
karhu,"- Karhu Aria 95 ""Slate Cappucino""- Colour: Beige / Brown / Grey- Stijlcode: F803106",EUR,139.95,Aria 95 Slate Cappucino,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-slate-cappucino,data/sneakerbaas/category-men/photos/karhu/Aria 95 Slate Cappucino,
nike,"- Nike Air Huarache ""Black Mini Swoosh""- Colour: Black / Cream / White- Stijlcode: FB9696-001",EUR,129.95,Air Huarache Mini Swoosh,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/air-huarache-black-mini-sw,data/sneakerbaas/category-men/photos/nike/Air Huarache Mini Swoosh,
mizuno,"- Mizuno Sky Medal ""Yellow Navy"" - Colour: Yellow / Blue / White- Stijlcode: D1GA2279-04",EUR,149.95,Sky Medal Yellow Navy,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/sky-medal-chaitea,data/sneakerbaas/category-men/photos/mizuno/Sky Medal Yellow Navy,
mizuno,"- Wave Rider β ""Nomad""- Colour: Grey / Cream / Beige- Stijlcode: D1GA235601",EUR,179.95,Wave Rider β Nomad,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wave-rider-beta-kizuna,data/sneakerbaas/category-men/photos/mizuno/Wave Rider β Nomad,
nike,- Nike Blazer Phantom Mid - Colour: White / Black- Stijlcode: DX5800-100,EUR,109.95,Blazer Phantom Summit White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/blazer-phantom-mid-white-black-summit-white-phantom,data/sneakerbaas/category-men/photos/nike/Blazer Phantom Summit White,
veja,"- Veja V-10 CWL ""FULL-WHITE""- Colour: White / Cream- Stijlcode: VX0702892B",EUR,164.95,V-10 All White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/v-10-cwl-full-white-6,data/sneakerbaas/category-men/photos/veja/V-10 All White,
mizuno,"- Mizuno Wave Rider Beta ""Rifle Green""- Colour: Green / Beige / Cream- Stijlcode: D1GA3309-06",EUR,179.95,Wave Rider β Rifle Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wave-rider-beta-rifle-green,data/sneakerbaas/category-men/photos/mizuno/Wave Rider β Rifle Green,
kangaroos,"- KangaROOS COIL R3 ""black/sand""- Colour: Black / Cream- Stijlcode:  601001-000-5600",EUR,139.95,Coil R3 Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/coil-r3-black-sand,data/sneakerbaas/category-men/photos/kangaroos/Coil R3 Black,
nike,"- Nike Air Huarache ""Black/Black-Anthracite""- Colour:  Black- Stijlcode: DD1068-002",EUR,129.99,Air Huarache All Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/nike-air-huarache-black-black-anthracite,data/sneakerbaas/category-men/photos/nike/Air Huarache All Black,
nike,"- Nike Air Huarache Runner ""Summit White Metallic Silver""- Colour: White / Cream- Stijlcode: DZ3306-100",EUR,139.99,Huarache Runner White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/air-huarache-runner-summit-white-metallic-silver,data/sneakerbaas/category-men/photos/nike/Huarache Runner White,
saucony,"- Saucony Grid Shadow 2 ""Grey / Black""- Colour: Black / Grey / White- Stijlcode: S70773-3",EUR,109.95,Grid Shadow 2 Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/grid-shadow-2-grey-black,data/sneakerbaas/category-men/photos/saucony/Grid Shadow 2 Black,
sergio tacchini,"- Sergio Tacchini Y2K Runner ""White""- Colour: White / Silver / Black- Stijlcode: TSTU0014S_U023 3522",EUR,119.95,Y2K Runner White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/y2k-runner-white,data/sneakerbaas/category-men/photos/sergio tacchini/Y2K Runner White,
mizuno,"- Mizuno Contender ""Urban Chic""- Colour: Grey / Yellow / Cream- Stijlcode: D1GA2382-03",EUR,149.95,Contender Urban Chic,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/contender-urban-chic,data/sneakerbaas/category-men/photos/mizuno/Contender Urban Chic,
kangaroos,"- KangaROOS COIL R3 ""sand/grey""- Colour: Beige / Grey- Stijlcode:  601001-000-1600",EUR,139.95,Coil R3 Sand,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/coil-r3-sand-grey,data/sneakerbaas/category-men/photos/kangaroos/Coil R3 Sand,
kangaroos,"- KangaROOS COIL R1 OG POP ""funghi/purple""- Colour: Brown / Black- Stijlcode:  601000-000-3600",EUR,139.95,Coil R1 OG Funghi,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/coil-r1-og-pop-funghi-purple,data/sneakerbaas/category-men/photos/kangaroos/Coil R1 OG Funghi,
veja,"- Veja V-10 CWL ""WHITE_BRITTANY""- Colour: White / Green- Stijlcode: VX0703276B",EUR,164.95,V-10 Brittany,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/v-10-cwl-white_brittany-6,data/sneakerbaas/category-men/photos/veja/V-10 Brittany,
mizuno,"- Mizuno Wave Rider 10 ""Quiet Shade""- Colour: Brown / Cream / Silver- Stijlcode: D1GA2277-06",EUR,159.95,Wave Rider 10 Quiet Shade,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wave-rider-10-quiet-shade,data/sneakerbaas/category-men/photos/mizuno/Wave Rider 10 Quiet Shade,
kangaroos,"- KangaROOS FLAP OG ""grisaille""- Colour: Blue / White- Stijlcode:  47298-000-4187",EUR,119.95,Flap OG Grisaille,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/flap-og-grisaille,data/sneakerbaas/category-men/photos/kangaroos/Flap OG Grisaille,
nike,"- Nike Air Max 95 ""Track Red""- Colour: Black / Grey / Red- Stijlcode: DM0011-007",EUR,189.95,Air Max 95 Track Red,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/air-max-95-track-red,data/sneakerbaas/category-men/photos/nike/Air Max 95 Track Red,
saucony originals,"- Saucony Shadow 5000 ""Rust""- Colour: Orange / Grey / White- Stijlcode: S70778-2",EUR,144.95,Shadow 5000 Rust,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-5000-rust,data/sneakerbaas/category-men/photos/saucony originals/Shadow 5000 Rust,
reebok classics,"- Reebok Classics CLUB C REVENGE ""CHALK/CLAMAR/PUGRY3""- Colour: Creme/Beige/Red- Stijlcode: 100032877",EUR,79.99,CLUB C REVENGE CLAMAR,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/club-c-revenge-chalk-clamar-pugry3,data/sneakerbaas/category-men/photos/reebok classics/CLUB C REVENGE CLAMAR,
autry,"- Autry Medalist Low M ""Leat Wht/Malachi""- Colour: Mint / White / Cream- Stijlcode: AULMWB30",EUR,179.95,Medalist Low M Malachi,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/medalist-low-m-leat-wht-malachi,data/sneakerbaas/category-men/photos/autry/Medalist Low M Malachi,
clarks,"- Clarks Wallabee Mid ""Green""- Colour: Green- Stijlcode: 26173640",EUR,159.95,Wallabee Mid Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wallabee-mid-green,data/sneakerbaas/category-men/photos/clarks/Wallabee Mid Green,
puma sportstyle,"- Puma Slipstream Xtreme Color ""Yellow Sizzle""- Colour: White / Green / Yellow- Stijlcode: 394695-1",EUR,139.95,Slipstream Xtreme Yellow,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-xtreme-color-yellow-sizzle,data/sneakerbaas/category-men/photos/puma sportstyle/Slipstream Xtreme Yellow,
clarks,"- Clarks Wallabee Eden ""Black""- Colour: Black / Cream- Stijlcode: 26173320",EUR,269.95,Wallabee Eden Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wallabee-eden-black,data/sneakerbaas/category-men/photos/clarks/Wallabee Eden Black,
autry,"- Autry CLC Low M ""Mat Wht/Gr/Pk""- Colour: White / Green / Pink- Stijlcode: ROLMMM07",EUR,189.95,CLC Low M Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wht-gr-pk,data/sneakerbaas/category-men/photos/autry/CLC Low M Green,
saucony,"- Saucony Grid Shadow 2 OG ""Blue / White""- Colour: White / Blue / Black- Stijlcode: S70772-1",EUR,109.95,Grid Shadow 2 OG,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/grid-shadow-2-og-blue-white,data/sneakerbaas/category-men/photos/saucony/Grid Shadow 2 OG,
autry,"- Autry CLC Low M ""Mat Wht/Vi/Or""- Colour: Cream / Purple / Orange- Stijlcode: ROLMMM08",EUR,189.95,CLC Low M Violet,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wht-vi-or,data/sneakerbaas/category-men/photos/autry/CLC Low M Violet,
sergio tacchini,"- Sergio Tacchini BB Court Lo ""Quiet Grey""- Colour: White / Grey- Stijlcode: TSTU0004L-3501",EUR,139.95,BB Court Lo White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/bb-court-lo-quiet-grey,data/sneakerbaas/category-men/photos/sergio tacchini/BB Court Lo White,
autry,"- Autry CLC Low M ""Mult/Mat Wht""- Colour: White / Cream- Stijlcode: ROLMMM15",EUR,189.95,CLC Low M Mat White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mult-mat-wht,data/sneakerbaas/category-men/photos/autry/CLC Low M Mat White,
reebok classics,"- Reebok CLUB C Bulc ""CBLACK/CBLACK/TEAYEL""- Colour: Black / Yellow- Stijlcode: 100034265",EUR,119.95,Club C Bulc Teayel,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/club-c-bulc-cblack-cblack-teayel,data/sneakerbaas/category-men/photos/reebok classics/Club C Bulc Teayel,
autry,"- Autry Medalist Low M ""Suede/Hair Space""- Colour: Black / White / Cream- Stijlcode: AULMSH03",EUR,179.95,Medalist Low M Hair Space,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/medalist-low-m-suede-hair-space,data/sneakerbaas/category-men/photos/autry/Medalist Low M Hair Space,
puma sportstyle,"- Puma Slipstream Xtreme Earth ""Sand Dune""- Colour: Grey / Beige- Stijlcode: 394696-1",EUR,139.95,Slipstream Xtreme Sand Dune,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-xtreme-earth-sand-dune,data/sneakerbaas/category-men/photos/puma sportstyle/Slipstream Xtreme Sand Dune,
kangaroos,"- KangaROOS AUSSIE ATHLUXE ""dove/white""- Colour: Grey / White- Stijlcode:  603000-000-2602",EUR,129.95,Aussie Dove,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/aussie-athluxe-dove-white,data/sneakerbaas/category-men/photos/kangaroos/Aussie Dove,
saucony,"- Saucony Grid Shadow 2 ""Creek Marsh""- Colour: Green / Blue / White- Stijlcode: S70782-1",EUR,129.95,Grid Shadow 2,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/grid-shadow-2-green-tan,data/sneakerbaas/category-men/photos/saucony/Grid Shadow 2,
clarks,"- Clarks Weaver ""Cola""- Colour: Brown / Beige- Stijlcode: 26165082",EUR,169.95,Weaver Cola,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/weaver-cola,data/sneakerbaas/category-men/photos/clarks/Weaver Cola,
reebok classics,"- Reebok CLUB C BULC ""FTWWHT/CLABUR/CHALK""- Colour: White / Red- Stijlcode: 100032938",EUR,119.95,CLUB C Bulc Clabur,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/club-c-bulc-ftwwht-clabur-chalk,data/sneakerbaas/category-men/photos/reebok classics/CLUB C Bulc Clabur,
clarks,"- Clarks Wallabee Eden ""Dark Sand""- Beige / Cream- Stijlcode: 26173319",EUR,269.95,Wallabee Eden Dark Sand,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wallabee-eden-dark-sand,data/sneakerbaas/category-men/photos/clarks/Wallabee Eden Dark Sand,
mizuno,"- Mizuno Sky Medal ""Ocean""- Colour: Cream / Blue / Pink- Stijlcode: D1GA2326-03",EUR,149.95,Sky Medal Ocean,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/sky-medal-ocean,data/sneakerbaas/category-men/photos/mizuno/Sky Medal Ocean,
saucony,"- Saucony Shadow 6000 ""Purple / Black""- Colour: Purple / Coral / Black- Stijlcode: S70784-1",EUR,154.95,Shadow 6000 Purple  Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-purple-black,data/sneakerbaas/category-men/photos/saucony/Shadow 6000 Purple  Black,
autry,"- Autry CLC Low M ""Mat Wht/Rd""- Colour: White / Red- Stijlcode: ROLMMM12",EUR,189.95,CLC Low M Red,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wht-rd,data/sneakerbaas/category-men/photos/autry/CLC Low M Red,
mizuno,"- Mizuno Wave Rider Beta ""India Ink""- Colour: Brown / Beige / Cream- Stijlcode: D1GA3309-05",EUR,179.95,Wave Rider β India Ink,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wave-rider-beta-india-ink,data/sneakerbaas/category-men/photos/mizuno/Wave Rider β India Ink,
mizuno,"- Mizuno Contender(U) ""Rgreen""- Colour: Green / White / Orange- Stijlcode: D1GA2369-03",EUR,149.95,Contender RGreen,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/contenderu-rgreen,data/sneakerbaas/category-men/photos/mizuno/Contender RGreen,
reebok classics,"- Reebok PUMP TZ ""FTWWHT/CBLACK/SOACYE""- Colour: White / Black / Neon- Stijlcode: 100033132",EUR,159.95,Pump TZ Neon,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/pump-tz-ftwwht-cblack-soacye,data/sneakerbaas/category-men/photos/reebok classics/Pump TZ Neon,
saucony originals,"- Saucony Shadow 5000 ""Forest""- Colour: Green / Cream / White- Stijlcode: S70778-1",EUR,144.95,Shadow 5000 Forest,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-5000-forest,data/sneakerbaas/category-men/photos/saucony originals/Shadow 5000 Forest,
sergio tacchini,"- Sergio Tacchini BB Court Lo ""Tibetan Red""- Colour: White / Red / Cream- Stijlcode: TSTU0004L-3502",EUR,139.95,BB Court Lo Tibetan Red,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/bb-court-lo-tibetan-red,data/sneakerbaas/category-men/photos/sergio tacchini/BB Court Lo Tibetan Red,
mizuno,"- Mizuno Sky Medal ß ""Sand / Coffee""- Colour: Beige / Brown / Cream- Stijlcode: D1GA238603",EUR,159.95,Sky Medal ß Sand,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/sky-medal-sand-coffee,data/sneakerbaas/category-men/photos/mizuno/Sky Medal ß Sand,
saucony,"- Saucony Shadow 5000 ""Yellow / Green""- Colour: Cream / Green / Red- Stijlcode: S70784-4",EUR,144.95,Shadow 5000 Yellow  Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-5000-yellow-green,data/sneakerbaas/category-men/photos/saucony/Shadow 5000 Yellow  Green,
puma sportstyle,"- Puma Slipstream Xtreme Earth ""Cashew""- Colour: Beige / Green / Black- Stijlcode: 394696-2",EUR,139.95,Slipstream Xtreme Earth Cashew,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-xtreme-earth-cashew,data/sneakerbaas/category-men/photos/puma sportstyle/Slipstream Xtreme Earth Cashew,
clarks,"- Clarks Wallabee ""Beeswax""- Colour: Brown / Cream- Stijlcode: 26156605",EUR,159.95,Wallabee Beeswax,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wallabee-beeswax,data/sneakerbaas/category-men/photos/clarks/Wallabee Beeswax,
clarks,"- Clarks Weaver ""Black Suede""- Colour: Black- Stijlcode: 26165081",EUR,169.95,Weaver Black Suede,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/weaver-black-suede,data/sneakerbaas/category-men/photos/clarks/Weaver Black Suede,
